ID,dyu,fr
ID_17531330679392,sokɔnɔɲa ka da pɔrti le,c’est la porte de la chambre.
ID_17321773679926,a ka fisa i ka sɛbɛ tuguni,c’est encore mieux de l’écrire
ID_17447242168046,min kaɲi ka kɛ bina kɛ,ce qui doit arriver arrivera.
ID_18466342681013,alors i bi mɛna kana a,allo? tu m'entends bien ?
ID_18478651168164,livre den bisaaba ni kelen,trente et un livres.
ID_17861606682186,bon dɔwra,dans certaines maisons.
ID_17788606682725,an ga kunfɛ kuma nunu lalɔ,cessons des propos hasardeux.
ID_19642514683261,o y'a dirɛktɛri ye,il en est nommé directeur.
ID_18091733683805,tigɛri fɔ lalɔ,arrête d’applaudir.
ID_18569816684406,mail dɔ cii ka di a la ni bi se,envoie-lui un mail si tu peux.
ID_17670126684947,a b'aw fila a ?,est-ce que ça vous regarde ?
ID_17359973685476,kelen ni n fɛ nbka mɔnbili kɔnɔ,j'en ai un dans ma voiture.
ID_18068219686008,o y'a bila ɲamɔgɔya ra.,il a été placé au premier plan.
ID_18261722686537,a bi yɛlɛla gwabugu fanfɛ.,elle remonte vers la cuisine.
ID_17868451687145,i da je ka boyi.,mais tais-toi donc !
ID_19256858687665,jamu ko le.,histoire du nom.
ID_18296398688187,o bina ɲɔgɔn ye yɔrɔ juma?,où se verront-ils ?
ID_17460282.16888,sigɛnnin bɛ kojugu.,extrêmement fatigué.
ID_18672931689363,alo ! jon le bi telefon na ?,"allo, qui est à l'appareil?"
ID_18497810689892,n bi fɛ ka tama jii kan.,je veux marcher sur les eaux!
ID_17365692690423,ele ye musomani ye a ?,tu es une fille-toi ?
ID_17735670690946,a bi mun le fɛ? vɛn a ?,que voulez-vous ? du vin ?
ID_17727650691465,fɛn ɲanaman le.,c’est une bonne chose.
ID_17361212691995,buurumɔrso kelen bi n fɛ.,j'ai un morceau de pain.
ID_18462523692598,lɛtri bina ni kelen.,quarante et une lettres.
ID_18173452169314,n tun kɔn na kasan caman,j'en avais déjà payé beaucoup.
ID_18050350169367,ibi wle la wa ?ne teremousdo,tu m’appelles ? ma chère amie…
ID_18072537694193,o toun kanou ni bè,ils ont été aimés.
ID_17525288169479,dougou déni ou la fana,en zone rurale également.
ID_19842263169533,jɛms bi lɔndr ali bele,"james, toujours à londres."
ID_17869688695886,a ya filɛ cogoyasi minan a cɛkaɲ,regardez comme c’est beau !
ID_18072895696444,ni an tun tagara lapɔsra do,si nous allions à la poste ?
ID_17821466696997,a kaɲi o fila cɛ,"bien, entre les deux."
ID_19906390697538,a ya bɛ ɛnvante,il a tout inventé.
ID_19792963698155,nin fana tun ye i mamacɛ dɔ ye wa,était-ce quelque grand-père?
ID_17377589698806,a yi tele nin faga,éteignez le téléviseur.
ID_17487126699376,an man kɛnɛ.,nous sommes malades.
ID_17633512169991,ni tigi ni koi,ce quelqu'un était gorju.
ID_17956511700444,a filè ni fanan yi ko koura yé,"tiens, c’est nouveau, ça."
ID_18514226170099,nin siɛ muso ni ɲɔngɔn,une poule quelconque.
ID_17867851701517,n kɔrɔtɔ ni bɛ ka ka sekɔ ka n'a,j’ai hâte qu’il revienne.
ID_17969664170205,nani fla wasa saaba ye,apportes-en deux ou trois.
ID_17409011702576,a yin le bâ dimi na,j'ai mal aux dents.
ID_19796524703126,na ibi nan an mara,"viens, tu nous garderas!"
ID_17805700703744,sani cɛma bi n fɛ,j’ai suffisamment d’or.
ID_17471196704297,afamou na,je voudrais avoir une chambre.
ID_18405856170489,an kadi gnongon yé,"nous, nous aimions."
ID_18895714705425,nin bɛ lalagani bɛ kaɲɛ,"c’est bien arrangé, tout ça…"
ID_17711641705966,kanu y'a nin tu man dɔgɔ,l'amour n'était pas moindre.
ID_18146469.17065,papa ne ka ko tè,"papa, ce n’est pas ma faute."
ID_17366289707036,aka gêlê kodjougou,c'est très difficile.
ID_18727690707575,-aw kana o lamɛ,ne les écoutez pas.
ID_17782739170812,a yɛlɛla ni kabɔ,il remonte et sort.
ID_17674509708646,filmu nin tun kɛra di ?,comment était le film ?
ID_17333169709383,a taw de,c'est les tiens.
ID_18798067170993,anw y'a koziw famiya.,on en comprend les causes.
ID_18029518710465,nin pp kɛmɛ naani ni tan ani kɔnɔtɔn,et quatre cent dix-neuf pp.
ID_18322554711009,aneron sira binaani ni duuru,quarante-cinq route d'anneyron
ID_19970804171154,yan le tun y'a gwɛlɛman yɔrɔ ye.,là était la difficulté
ID_17417183712081,fo i ka taga.,il faudra partir.
ID_19962996171261,tiɲɛyɛrala i t'a lon ?,donc tu sais vraiment pas?
ID_18091336171314,a be na wagati joli bɔ?,combien de temps ça va durer ?
ID_18494000713665,sɔgɔmada joona,une petite brume de matin.
ID_17867853714184,a kaɲi.,c’est assez bien.
ID_18361990714857,alamansira kɔnɔtɔnla ra.,rue alamans au numéro neuf
ID_18432719.17154,foo a tun ka kɔnje ta,il fallut prendre congé.
ID_18432718715937,a sɔrɔra kura ye,nouvellement reçu.
ID_17362089721144,bɛgɛn kun,une tête de bétail.
ID_19489854172175,ninkontɛr kɔrɔnibɛ kojugu,ce comté est très ancien.
ID_17526739722322,onhon soo mɔgɔw b'a fɛ,oui… il a de la famille…
ID_18148083722884,bi ta ye trɛ ye,aujourd’hui c’est un crin !
ID_18901559172343,siranbagatɔ komi a bi yɛlɛla,"le morveux, comme il grimpe!"
ID_17459025723983,malia le dɛ,c’est scandaleux !
ID_18010111172462,a ye taga nin di wɛ.,allez donc offrir ça !…
ID_18155578725333,peyisonɛl sira nani.,quatre rue peyssonnel
ID_18900969725922,sira kandarane a fila.,deux a rue cantarane
ID_18726490726484,aw ni san kura,bonne année à vous.
ID_17355513727042,mɔgɔminu bɔra siya ra.,des personnes réputées.
ID_18168157727595,a ye gwakɛ la ta,il a pris une cuisinière.
ID_17639538728134,ibidi livru den naani.,"quatre ibid., liv."
ID_18926218728668,an toun be a tama tchogo yala ra,la démarche était digitigrade.
ID_17409496.17294,n b'an bamuso mari deli.,prier la vierge.
ID_18747671729932,o tun yi ɲa sɔrɔ a ra.,ils en profitent.
ID_18486428173047,a sɔngɔ tun gwɛrɛya ra a fɛ.,ça t’a coûté cher.
ID_18472785731112,n bena se ye tɛnɛ lon.,je viendrai lundi.
ID_17931531731665,kisaz sira bâ kèmè ni tan ani kéle,cent onze route de lizac
ID_19749611732209,a te seka yan sorô ala fio,il ne se fera jamais élire.
ID_19798260732798,a toun gêrèla hôtel dara,il s’approcha de l’hôtelier.
ID_18526971733353,omer ya lon ko fen djougou lo,omer conçut le danger.
ID_17452663733897,"ko kagni ne fè ,ini tché","je vais très bien, merci."
ID_17760433734502,eni teri sigi yoro,"place voisin, ernée"
ID_18279430735122,dji fin fin tigi,pour qu’il pêche.
ID_17438069735673,un toun iran nan a yé touma na,j'avais frémis en le voyant.
ID_17373533173623,ko ka lamɛ!,qu'ils écoutent !
ID_18006737736867,dira m agni,rue suard à besançon
ID_18491881173742,sita dô bi paris,rue barbet de jouy à paris
ID_18816067737967,urbɛn tun ban na.,urbain posa des objections.
ID_18720509738505,cardi ɲɛlɛna saint-simon na.,montée du cardi à saint-simon
ID_18323608739178,cassandre salviati mer ka sira,"rue cassandre salviati, mer"
ID_18077680739717,mousso ka sira wôrô,six impasse mousseau
ID_18168181740258,o toun ya balia,ils en étaient éberlués.
ID_18510650.17408,hardis nounou yala la tchama,les gueux sont assez hardis.
ID_19274684741335,o y'a wele a ka na magamaga biblu la.,on l'invite à baiser la bible.
ID_17356767741874,nɔnɔ buwati.,la boîte aux lettres.
ID_18116264.17425,kanal wɔrɔnan wilifɛ.,levée du canal au numéro six
ID_20027912174305,silamɛya sigira ɛnd,l'islam s'installe en inde.
ID_19544417743586,a bi se ka yɛlɛ likɔrne kan.,il peut monter une licorne.
ID_18282690174412,a bɔra kɔnɔnan fɛ.,il sort par le fond.
ID_18324025744719,aye ta briks nimero wolonfilanan na.,allée le brix au numéro sept
ID_18863357745255,mɛ annu ta tɛ.,mais ce n’est pas la nôtre.
ID_19112866745791,a bena ban ka to o yɔrɔ la.,il refusera de siéger.
ID_18101925746335,a kassa bi bɔra.,ça sent mauvais.
ID_20010592746879,irland de ye duguba ye a laminɛ ji ra.,l'irlande est une grande île.
ID_17353527174742,bisaba ani tabali kelen.,trente et une tables.
ID_17515349174803,"nin o lo, n sagolata.","dans ce cas, avis favorable."
ID_18054626174857,mu kuncɛ le bi n'a sɔrɔ nin bɛra,que conclure de tout cela ?
ID_19414215749225,kunadia fɛ ɲani ma bɔ a ra,"heureusement, sans succès."
ID_18814384174977,a yé da tougou,elle ferme la porte.
ID_18528874750302,kèlè gna mogô,les chevaux des généraux!
ID_17855964750844,a be bɛn n ma. a bɛɛ be bɛn n ma.,ca me va ! tout me va !
ID_18654623751375,o b'a wele ko sangapɔmp.,on l'appella la pompe funèbre.
ID_18471072751904,tubabu jigɛ minɛ kurun,le bateau de pêche.
ID_19774920752443,nin livru ni bi frans ka kɔnpɔrteman yira kolonizatiɔn tle ra,cet ouvrage analyse le comportement de la france lors de la colonisation.
ID_19256853752977,nin fɔɲɔn fla nunu na min ba kɛ i bi donkɔnɔna yɛlɛmana ka kɛ bɔ ta ye,un des deux signaux possibles d’entrée se transforme en signal de sortie.
ID_19724818753614,nou nou ka kiuma gèni bè,les prophètes sont expulsés ou menacés de poursuite.
ID_18693128754174,[ dɔɔni-dɔɔni n ye sanfɛ yɔrɔ ta,"petit à petit, j’ai pris le relai."
ID_18077032754794,aw bi n'a wote maloya kɔnɔ,vous allez sans doute voter assez honteusement.
ID_18048731755333,an ɲabi o siprime nin na,nous les avons donc supprimés.
ID_18011653755867,kuma dira madamu gizɛl bieru ma.,la parole est à madame gisèle biémouret.
ID_19542785756403,sina cɛ min ko ka go a ye o vfb stugari ye,le rival le plus détesté est le club du vfb stuttgart.
ID_17341409175694,aw bi na hakili jigi a ra,vous me le rappellerez ?
ID_17956598175746,kumabagacamatɔw sigɛnle bɛ a te kungolo la,plusieurs orateurs sont inscrits sur l’article sept bis.
ID_19250013757994,sira min be yi ka tamani a tugabikan sɛbɛni be yi,une description de la marche à suivre est disponible en français.
ID_18162665758528,kana ɲafɔ n ɲana akariata nimɔrɔ filananw le,"ne m’en parlez pas… c’est un acariâtre, premier numéro…"
ID_18481343759572,sisan i yi mɔgɔ min ye kɔrɔsikɛbaga lo l'on bɛ k'a to i yi nin sigi nin ta.,"enfin, tu es un homme de précaution, toujours … puisque tu avais pris ce panier."
ID_18582065760259,foo n tu ka sigilan nunuw yɛlɛma,il a fallu que je déménage les meubles et mette le reste sur cales.
ID_18531830760807,a m'a jugu mɛ a kun tani lo dɔɔni,"il est bien gentil, mais il est un peu trop dans les nuages."
ID_17410911761372,bon dɔwɛrɛ,une quelconque autre maison.
ID_19600061761916,o ye filmu ni bɔ a tɔgɔla,le film lui est par ailleurs dédié.
ID_17531233176247,volkan dɔw bi magakan bɔra duguma,il y a des volcans qui grondent au fond…
ID_18048840763012,sisan an ye dispositif caman bila vilagi bolokan,"à l’instant, nous venons de voter plusieurs dispositifs en faveur des zones rurales."
ID_18058044763566,mesie tetat aw y'a yɛrɛminɛ an tina foyi bɔ a ra peresidanti muso,"monsieur tétart, maintenez-vous l’amendement ? je le maintiens, madame la présidente."
ID_18073247764114,ala ka su hɛrɛ di.,bonne nuit et dormez bien !
ID_18582297764731,sisan forɛ ka fanga bɔra,"alors, la magie de la forêt opère."
ID_18906801765366,tiɲɛ lo n sigɛn ni lo sisɛ ni yɛlɛmayɛlɛma la,c’est vrai !… j’ai déjà assez de peine à tourner ce poulet diplomatique…
ID_19844129765916,balɔnkalanfababanunu wili nin bɛ ekip wɛrɛ ma.,des coachs de niveau élevé sont appelés par les équipes.
ID_17443250176646,puaro mɔnibɛ,les poires sont mûres.
ID_18692361766992,a ti sago ye,elle n’est pas la volonté.
ID_17920340767757,tigèrè bi forô ko bila sira,(applaudissements parmi les députés non inscrits.) la parole est à monsieur thibault bazin.
ID_18019865.17683,don yɔrɔ foyi tun tan fɛ ni kuma ni na,nous n’avons aucun point de repère dans ce débat.
ID_19780468769016,ayi nafolo ni djago kalankè,guido crosetto a étudié l'économie et le commerce à l'université de turin.
ID_19773399769578,a ma se ka ka sanfè nivo sorô,"même après son retour, il ne parvient pas à retrouver son meilleur niveau."
ID_18048977770122,san bâ fila a ni tani dourou,"en deux mille quinze, j’ai demandé la création d’un epide en guadeloupe."
ID_17362000177067,mardi-gras su fɛ .,la nuit du mardi-gras.
ID_19283194771312,"rené ka fari n'a ye ,nka julie t'a to o ka kɛ","rené est très agressif avec elle, mais julie ne se laisse pas faire."
ID_19226108177189,"rené ka fari n'a ye , ka julie t'a to o ka kɛ","plus tard il baptisa son père, sa belle-mère et ceux de leur maison."
ID_18326689772447,vendenheim ni ŋan ka sira,"rue du champ du feu, vendenheim"
ID_18500177177298,waka ti bè en dehou ni lo,"tenez, général ! consultez mademoiselle pauline, elle est de son époque, elle."
ID_19867211773517,a tra a mèna,c’est ainsi que le voyait lorsqu’il se trouvait à madrid dans sa collection.
ID_18907023177405,ni mogo ni ko di do?,quel est l’avis de la commission ? cet amendement est déjà satisfait.
ID_17923742774688,nou nou bèyi fatô,"rue de peyre crabère, lourdes"
ID_18110646775236,madame ni ka kouna sa,madame gaudin que c'est amer !
ID_17761925775763,ono ka sira tan rene le jilon wa mugan ni seegi ni kɛmɛ ni biwɔɔrɔ,"dix rue d'auneau, vingt-huit mille trois cent soixante prunay-le-gillon"
ID_19430972.17763,a tun bi lɔniya dɔ kɛ banbu bon dɔ kɔnɔ,ils pratiquaient les arts dans un studio de bambou.
ID_18057508776927,yɛlɛmani kɛmɛsaaba ani biwolonfila ɲafɔnikɛla gɛɛni,"l’amendement numéro trois cent soixante-dix, madame la rapporteure, est de cohérence."
ID_19813217777499,nin tigɛdigɛ ni bonna jigɛ mul kɔnɔ fan fila,la pâte est versée dans les deux parties d'un moule en forme de poisson.
ID_19870880778038,a y'a ka bi fɔlɔ don a ka ballon jue ɲɔngon na,il marque son premier but le face au lokomotiv iaroslavl.
ID_19317862778567,alé kelé lo yé tien ta baga yé,il est l'unique bénéficiaire de l'héritage de jo lechat.
ID_18268490779218,fow gnon douma,l’air chic et pas décorés.
ID_18421631177975,a ka nunsɔgoya tun bé tɔrɔ la ani ti se ka ɲɛnfɔ.,votre malheur m'affligeait plus que je ne saurais dire.
ID_19814598780279,"kanuma fila, eraste ani julie nanan paris .","deux jeunes amants, éraste et julie, vivent à paris."
ID_17666825780996,kogo djoumè na ibi na blassra,comment ! où il faut me conduire ! s'écria d'harmental.
ID_19443823178155,landa lo dougou chama,c'est une tradition dans de nombreux pays du monde.
ID_19133115178207,o bi fè ka divorcé le,les psittacules sont frugivores et florivores.
ID_18470180782691,kɔm ziraniɛn tun ma taga yɔrɔ fɔ fo an tun ka wagati caman ta ka ka taga ko ɲanini,"comme le jurassien n’avait pas dit où il allait, il a fallu du temps pour reconstituer son parcours."
ID_19736152783252,egilizi angilikani fana bi duguni n'a a tɔgɔko sɛn gil,la ville a aussi une église anglicane dédiée à st giles.
ID_17760476783807,ali lɔn nikɛra fɛ a tun gɛɛnitɛ,"quant aux prophéties mêmes, elles étaient généralement vagues."
ID_18419163178441,wulu nunu kaɲi ka dɛndɛn bagaw boɲɛ,les bergers doivent être obéis par les chiens.
ID_18597385784964,o ye tɔɲɔni galon da kan,on l'abreuve d'injustices!
ID_20018242785493,udana ka plato lo,"l'alto de udana, situé à mi-parcours, demeure le point culminant de l'épreuve."
ID_17886013786022,missi mousso tounbi a sa na,la diligence montait ; les chevaux fumaient grandis par la vapeur.
ID_19544469786544,éric bi fè ka dow o ka ton na,eric judor souhaite faire jouer dwayne johnson dans cette nouvelle saison.
ID_19347409787074,o bi chi yôrô tchama,des bacs desservent diverses cités autour du lac notamment romanshorn en suisse.
ID_17670660787615,wabi wolonfila ni kèmè ni tan,"rue du docteur couyba, quarante-sept mille cent dix sainte-livrade-sur-lot"
ID_19918438788225,souflé bâ bolo,le répertoire de musiques de bataille comprend également des pièces pour orgue.
ID_17332609178887,bara ma kɛ ile kanumɔgɔ ye a?,tu es sûr que vous aimâtes.
ID_19768558178943,aye ema kunbɛn.,"là, il rencontre emma."
ID_17334905789966,nin luvru nin fana kadi n ye.,j'aime aussi ce livre.
ID_19536173790493,a ka muso tɔgɔ ko frɔnti,son épouse s'appelle phrontis.
ID_17327821791031,i ka kɛnɛ a ipoliti,"comment vas-tu, hippolyte?"
ID_17900435791563,a tun gɛnibɛ ina gɔ safina kagan,il était blanc comme un linge.
ID_19812109179213,a tun fanin bɛ ni nafolo ye.,il était plein de ressources.
ID_17305306792662,ɔhɔ kalo saba ka fisa,"oui, trois mois, c’est mieux."
ID_18108847793196,ni be siran kun bɔ.,ceci fait horreur.
ID_18019221179381,o ma mufɛn bila ?,ils n’ont pas mis de ?
ID_18828410794405,vɛnsan detari sira tan a ni seegi,dix-huit rue vincent détharé
ID_17362389794953,n ɲina kadi,je suis étourdi.
ID_17310711795487,a man kan ni kalafa caman ye?,faut-il moins d’enseignants?
ID_17903254179601,tapilaraw kilara wa,les tapissiers ont-ils fini ?…
ID_17509494179654,i ye n hakilinanta bɔsi wɛ,je retire donc mon amendement.
ID_18863165179707,a ye karafu ni fana mon,il boit à même la carafe.
ID_18538174797607,a parelenbɛ kojugu,c'est trop stylé.
ID_17767297798146,a ye sɔn kɛnɛya sira yi n'a,acceptez la logique sanitaire.
ID_18108029798677,indistri bina kɔfɛ.,l'industrie vient après.
ID_18602441799393,musoɲumani bi boɲɛ.,une femme superbe grossira.
ID_17367166799932,a bɛɛ ka jan ye.,tout aussi grand.
ID_17377361800456,"tan nin na, o fila nin cɛman.",bien/ entre les deux.
ID_18050456800983,pari la kanw le kun.,c'étaient des gens de paris.
ID_18477132180151,i bina wɛrɛ san?,tu en achèteras d’autres ?
ID_19711470802049,yɔntan bi ni san tan ni wolonfila ye,yonta a dix sept ans.
ID_18138768180258,a tɔgɔ ko di?,quel est son nom ?
ID_17458968180311,a bi fɛ ka kuma ni jɔn ye?,à qui voulez-vous parler ?
ID_19846707180365,mik mil ni rik rɔs,meek mill et rick ross.
ID_18184876804187,mati b'a ka burs dogora,mathilde cache sa bourse.
ID_18274801804867,a! ni kun juman kama?,ah ! et dans quel but ?
ID_17336553805415,aw sigɛn na a?,vous êtes fatigué ?
ID_17861493805966,n kun kaɲi ka da yɛlɛ.,je devrais ouvrir la porte.
ID_18075989806514,a bi sɔkɔra kana sɛn kan,il revient en scène.
